"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"	"seqnames_6h"	"start_6h"	"end_6h"	"width_6h"	"strand_6h"	"V4_6h"	"V5_6h"	"V6_6h"	"V7_6h"	"V8_6h"	"V9_6h"	"V10_6h"	"annotation_6h"	"geneChr_6h"	"geneStart_6h"	"geneEnd_6h"	"geneLength_6h"	"geneStrand_6h"	"transcriptId_6h"	"distanceToTSS_6h"	"external_gene_name_6h"
"77"	"ENSG00000171813"	"10"	132388932	132389244	313	"*"	"KOS_2h_peak_2294"	44	"."	4.84708	7.53388	4.44302	87	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-7924	"PWWP2B"	"10"	132392239	132392816	578	"*"	"KOS_4h_peak_207"	125	"."	6.39713	17.8287	12.54419	308	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4352	"PWWP2B"	"10"	132392537	132392592	56	"*"	"KOS_6h_peak_9"	99	"."	9.68155	16.55244	9.97346	24	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4576	"PWWP2B"
"78"	"ENSG00000171813"	"10"	132396386	132396667	282	"*"	"KOS_2h_peak_2296"	110	"."	6.95153	14.56912	11.05188	90	"Promoter (<=1kb)"	10	132397168	132417528	20361	1	"ENST00000631148"	-501	"PWWP2B"	"10"	132392239	132392816	578	"*"	"KOS_4h_peak_207"	125	"."	6.39713	17.8287	12.54419	308	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4352	"PWWP2B"	"10"	132392537	132392592	56	"*"	"KOS_6h_peak_9"	99	"."	9.68155	16.55244	9.97346	24	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4576	"PWWP2B"
"79"	"ENSG00000171813"	"10"	132397149	132397503	355	"*"	"KOS_2h_peak_2297"	184	"."	8.92441	22.21895	18.4181	181	"Promoter (<=1kb)"	10	132397168	132417528	20361	1	"ENST00000631148"	0	"PWWP2B"	"10"	132392239	132392816	578	"*"	"KOS_4h_peak_207"	125	"."	6.39713	17.8287	12.54419	308	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4352	"PWWP2B"	"10"	132392537	132392592	56	"*"	"KOS_6h_peak_9"	99	"."	9.68155	16.55244	9.97346	24	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4576	"PWWP2B"
"80"	"ENSG00000171813"	"10"	132388932	132389244	313	"*"	"KOS_2h_peak_2294"	44	"."	4.84708	7.53388	4.44302	87	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-7924	"PWWP2B"	"10"	132392110	132392185	76	"*"	"KOS_4h_peak_206"	70	"."	7.10915	11.88788	7.00247	50	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4983	"PWWP2B"	"10"	132392537	132392592	56	"*"	"KOS_6h_peak_9"	99	"."	9.68155	16.55244	9.97346	24	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4576	"PWWP2B"
"81"	"ENSG00000171813"	"10"	132391958	132392979	1022	"*"	"KOS_2h_peak_2295"	844	"."	22.08563	90.11805	84.44534	622	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4189	"PWWP2B"	"10"	132392110	132392185	76	"*"	"KOS_4h_peak_206"	70	"."	7.10915	11.88788	7.00247	50	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4983	"PWWP2B"	"10"	132392537	132392592	56	"*"	"KOS_6h_peak_9"	99	"."	9.68155	16.55244	9.97346	24	"Distal Intergenic"	10	132397168	132417528	20361	1	"ENST00000631148"	-4576	"PWWP2B"
"82"	"ENSG00000172965"	"2"	111500367	111500768	402	"*"	"KOS_2h_peak_9281"	67	"."	4.37525	10.01235	6.75001	302	"Intron (ENST00000630717/ENSG00000280878, intron 1 of 1)"	2	111207772	111495161	287390	2	"ENST00000666204"	-5206	"MIR4435-2HG"	"2"	111251454	111251676	223	"*"	"KOS_4h_peak_868"	179	"."	12.23731	23.54049	17.93623	88	"Intron (ENST00000645030/ENSG00000172965, intron 3 of 4)"	2	111237004	111239047	2044	2	"ENST00000371162"	-12407	"MIR4435-2HG"	"2"	111251528	111251620	93	"*"	"KOS_6h_peak_24"	23	"."	5.54164	7.82102	2.36385	58	"Intron (ENST00000645030/ENSG00000172965, intron 3 of 4)"	2	111237004	111239047	2044	2	"ENST00000371162"	-12481	"MIR4435-2HG"
"83"	"ENSG00000172965"	"2"	111251325	111251788	464	"*"	"KOS_2h_peak_9279"	712	"."	24.02446	76.57408	71.22248	195	"Intron (ENST00000645030/ENSG00000172965, intron 3 of 4)"	2	111237004	111239047	2044	2	"ENST00000371162"	-12278	"MIR4435-2HG"	"2"	111251454	111251676	223	"*"	"KOS_4h_peak_868"	179	"."	12.23731	23.54049	17.93623	88	"Intron (ENST00000645030/ENSG00000172965, intron 3 of 4)"	2	111237004	111239047	2044	2	"ENST00000371162"	-12407	"MIR4435-2HG"	"2"	111251528	111251620	93	"*"	"KOS_6h_peak_24"	23	"."	5.54164	7.82102	2.36385	58	"Intron (ENST00000645030/ENSG00000172965, intron 3 of 4)"	2	111237004	111239047	2044	2	"ENST00000371162"	-12481	"MIR4435-2HG"
"84"	"ENSG00000174469"	"7"	148330519	148331869	1351	"*"	"KOS_2h_peak_14886"	1006	"."	13.63981	106.84483	100.69149	1161	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-7592	"CNTNAP2"	"7"	148331333	148331393	61	"*"	"KOS_4h_peak_1365"	21	"."	4.47734	6.38079	2.12884	44	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-8068	"CNTNAP2"	"7"	148331660	148331762	103	"*"	"KOS_6h_peak_40"	42	"."	4.07139	10.11901	4.25842	11	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-7699	"CNTNAP2"
"85"	"ENSG00000174469"	"7"	148330519	148331869	1351	"*"	"KOS_2h_peak_14886"	1006	"."	13.63981	106.84483	100.69149	1161	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-7592	"CNTNAP2"	"7"	148330885	148330936	52	"*"	"KOS_4h_peak_1363"	46	"."	5.33134	9.31535	4.67549	6	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-8525	"CNTNAP2"	"7"	148331660	148331762	103	"*"	"KOS_6h_peak_40"	42	"."	4.07139	10.11901	4.25842	11	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-7699	"CNTNAP2"
"86"	"ENSG00000174469"	"7"	148330519	148331869	1351	"*"	"KOS_2h_peak_14886"	1006	"."	13.63981	106.84483	100.69149	1161	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-7592	"CNTNAP2"	"7"	148331528	148331794	267	"*"	"KOS_4h_peak_1366"	471	"."	10.85192	54.68943	47.19823	143	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-7667	"CNTNAP2"	"7"	148331660	148331762	103	"*"	"KOS_6h_peak_40"	42	"."	4.07139	10.11901	4.25842	11	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-7699	"CNTNAP2"
"87"	"ENSG00000174469"	"7"	148330519	148331869	1351	"*"	"KOS_2h_peak_14886"	1006	"."	13.63981	106.84483	100.69149	1161	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-7592	"CNTNAP2"	"7"	148331098	148331204	107	"*"	"KOS_4h_peak_1364"	45	"."	6.08763	9.22084	4.59327	92	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-8257	"CNTNAP2"	"7"	148331660	148331762	103	"*"	"KOS_6h_peak_40"	42	"."	4.07139	10.11901	4.25842	11	"Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)"	7	148339461	148420998	81538	1	"ENST00000463592"	-7699	"CNTNAP2"
"88"	"ENSG00000182613"	"5"	181164141	181164524	384	"*"	"KOS_2h_peak_13172"	46	"."	4.62577	7.76398	4.65284	213	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	16503	"OR2V2"	"5"	181161100	181161364	265	"*"	"KOS_4h_peak_1201"	861	"."	36.60577	95.64086	86.14967	47	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13462	"OR2V2"	"5"	181161108	181161285	178	"*"	"KOS_6h_peak_34"	216	"."	9.48298	28.96992	21.67738	33	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13470	"OR2V2"
"89"	"ENSG00000182613"	"5"	181164141	181164524	384	"*"	"KOS_2h_peak_13172"	46	"."	4.62577	7.76398	4.65284	213	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	16503	"OR2V2"	"5"	181160634	181160751	118	"*"	"KOS_4h_peak_1200"	38	"."	4.63447	8.39522	3.87229	41	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	12996	"OR2V2"	"5"	181161108	181161285	178	"*"	"KOS_6h_peak_34"	216	"."	9.48298	28.96992	21.67738	33	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13470	"OR2V2"
"90"	"ENSG00000182613"	"5"	181161040	181161439	400	"*"	"KOS_2h_peak_13171"	1547	"."	37.93132	162.90559	154.71542	170	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13402	"OR2V2"	"5"	181160634	181160751	118	"*"	"KOS_4h_peak_1200"	38	"."	4.63447	8.39522	3.87229	41	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	12996	"OR2V2"	"5"	181161108	181161285	178	"*"	"KOS_6h_peak_34"	216	"."	9.48298	28.96992	21.67738	33	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13470	"OR2V2"
"91"	"ENSG00000182613"	"5"	181160382	181160827	446	"*"	"KOS_2h_peak_13170"	490	"."	19.768	53.45981	49.07169	343	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	12744	"OR2V2"	"5"	181161100	181161364	265	"*"	"KOS_4h_peak_1201"	861	"."	36.60577	95.64086	86.14967	47	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13462	"OR2V2"	"5"	181161108	181161285	178	"*"	"KOS_6h_peak_34"	216	"."	9.48298	28.96992	21.67738	33	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13470	"OR2V2"
"92"	"ENSG00000182613"	"5"	181160382	181160827	446	"*"	"KOS_2h_peak_13170"	490	"."	19.768	53.45981	49.07169	343	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	12744	"OR2V2"	"5"	181160634	181160751	118	"*"	"KOS_4h_peak_1200"	38	"."	4.63447	8.39522	3.87229	41	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	12996	"OR2V2"	"5"	181161108	181161285	178	"*"	"KOS_6h_peak_34"	216	"."	9.48298	28.96992	21.67738	33	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13470	"OR2V2"
"93"	"ENSG00000182613"	"5"	181161040	181161439	400	"*"	"KOS_2h_peak_13171"	1547	"."	37.93132	162.90559	154.71542	170	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13402	"OR2V2"	"5"	181161100	181161364	265	"*"	"KOS_4h_peak_1201"	861	"."	36.60577	95.64086	86.14967	47	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13462	"OR2V2"	"5"	181161108	181161285	178	"*"	"KOS_6h_peak_34"	216	"."	9.48298	28.96992	21.67738	33	"Distal Intergenic"	5	181147638	181159285	11648	1	"ENST00000641791"	13470	"OR2V2"
"94"	"ENSG00000188191"	"7"	588073	589293	1221	"*"	"KOS_2h_peak_14180"	1113	"."	13.21566	117.85583	111.37578	507	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13390	"PRKAR1B"	"7"	588394	588890	497	"*"	"KOS_4h_peak_1289"	434	"."	9.35538	50.68584	43.4688	216	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13793	"PRKAR1B"	"7"	588451	588668	218	"*"	"KOS_6h_peak_35"	154	"."	6.0515	22.41955	15.4521	150	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	14015	"PRKAR1B"
"95"	"ENSG00000188191"	"7"	588073	589293	1221	"*"	"KOS_2h_peak_14180"	1113	"."	13.21566	117.85583	111.37578	507	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13390	"PRKAR1B"	"7"	588394	588890	497	"*"	"KOS_4h_peak_1289"	434	"."	9.35538	50.68584	43.4688	216	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13793	"PRKAR1B"	"7"	588797	588882	86	"*"	"KOS_6h_peak_36"	127	"."	7.34931	19.53123	12.751	30	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13801	"PRKAR1B"
"96"	"ENSG00000188191"	"7"	588073	589293	1221	"*"	"KOS_2h_peak_14180"	1113	"."	13.21566	117.85583	111.37578	507	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13390	"PRKAR1B"	"7"	588996	589049	54	"*"	"KOS_4h_peak_1290"	50	"."	5.7791	9.72042	5.04225	10	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13634	"PRKAR1B"	"7"	588451	588668	218	"*"	"KOS_6h_peak_35"	154	"."	6.0515	22.41955	15.4521	150	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	14015	"PRKAR1B"
"97"	"ENSG00000188191"	"7"	588073	589293	1221	"*"	"KOS_2h_peak_14180"	1113	"."	13.21566	117.85583	111.37578	507	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13390	"PRKAR1B"	"7"	588996	589049	54	"*"	"KOS_4h_peak_1290"	50	"."	5.7791	9.72042	5.04225	10	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13634	"PRKAR1B"	"7"	588797	588882	86	"*"	"KOS_6h_peak_36"	127	"."	7.34931	19.53123	12.751	30	"Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)"	7	550270	602683	52414	2	"ENST00000400758"	13801	"PRKAR1B"
"98"	"ENSG00000201741"	"17"	17459660	17460504	845	"*"	"KOS_2h_peak_6490"	936	"."	31.54468	99.55118	93.60666	394	"Promoter (<=1kb)"	17	17460444	17460522	79	1	"ENST00000364871"	0	"Y_RNA"	"17"	17459900	17460422	523	"*"	"KOS_4h_peak_568"	242	"."	14.20446	30.24637	24.26612	222	"Promoter (<=1kb)"	17	17460444	17460522	79	1	"ENST00000364871"	-22	"Y_RNA"	"17"	17460179	17460226	48	"*"	"KOS_6h_peak_16"	22	"."	5.56286	7.68248	2.28715	39	"Promoter (<=1kb)"	17	17460444	17460522	79	1	"ENST00000364871"	-218	"Y_RNA"
"99"	"ENSG00000207943"	"17"	66798264	66799895	1632	"*"	"KOS_2h_peak_7094"	998	"."	27.44624	105.96205	99.84322	200	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11192	"MIR634"	"17"	66798381	66798577	197	"*"	"KOS_4h_peak_636"	217	"."	8.39623	27.54676	21.71291	54	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11309	"MIR634"	"17"	66799594	66799641	48	"*"	"KOS_6h_peak_17"	16	"."	4.59939	6.84354	1.64137	15	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	12522	"MIR634"
"100"	"ENSG00000207943"	"17"	66798264	66799895	1632	"*"	"KOS_2h_peak_7094"	998	"."	27.44624	105.96205	99.84322	200	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11192	"MIR634"	"17"	66798651	66798864	214	"*"	"KOS_4h_peak_637"	219	"."	10.99589	27.83944	21.98892	34	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11579	"MIR634"	"17"	66799594	66799641	48	"*"	"KOS_6h_peak_17"	16	"."	4.59939	6.84354	1.64137	15	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	12522	"MIR634"
"101"	"ENSG00000207943"	"17"	66798264	66799895	1632	"*"	"KOS_2h_peak_7094"	998	"."	27.44624	105.96205	99.84322	200	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11192	"MIR634"	"17"	66799556	66799768	213	"*"	"KOS_4h_peak_640"	163	"."	8.4511	21.82351	16.32247	50	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	12484	"MIR634"	"17"	66799594	66799641	48	"*"	"KOS_6h_peak_17"	16	"."	4.59939	6.84354	1.64137	15	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	12522	"MIR634"
"102"	"ENSG00000207943"	"17"	66798264	66799895	1632	"*"	"KOS_2h_peak_7094"	998	"."	27.44624	105.96205	99.84322	200	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11192	"MIR634"	"17"	66799241	66799470	230	"*"	"KOS_4h_peak_639"	158	"."	10.28242	21.34395	15.85977	183	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	12169	"MIR634"	"17"	66799594	66799641	48	"*"	"KOS_6h_peak_17"	16	"."	4.59939	6.84354	1.64137	15	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	12522	"MIR634"
"103"	"ENSG00000207943"	"17"	66798264	66799895	1632	"*"	"KOS_2h_peak_7094"	998	"."	27.44624	105.96205	99.84322	200	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11192	"MIR634"	"17"	66799032	66799183	152	"*"	"KOS_4h_peak_638"	262	"."	14.70168	32.34246	26.24273	103	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11960	"MIR634"	"17"	66799594	66799641	48	"*"	"KOS_6h_peak_17"	16	"."	4.59939	6.84354	1.64137	15	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	12522	"MIR634"
"104"	"ENSG00000212214"	"X"	3524373	3524947	575	"*"	"KOS_2h_peak_16413"	878	"."	20.85217	93.63126	87.86179	281	"Distal Intergenic"	23	3532117	3532251	135	2	"ENST00000390912"	7304	"SNORA48B"	"X"	3524468	3524886	419	"*"	"KOS_4h_peak_1483"	183	"."	8.99633	23.99704	18.36287	174	"Distal Intergenic"	23	3532117	3532251	135	2	"ENST00000390912"	7365	"SNORA48B"	"X"	3524640	3524689	50	"*"	"KOS_6h_peak_49"	99	"."	9.42078	16.48652	9.91335	7	"Distal Intergenic"	23	3532117	3532251	135	2	"ENST00000390912"	7562	"SNORA48B"
"105"	"ENSG00000213781"	"7"	27466553	27466725	173	"*"	"KOS_2h_peak_14342"	90	"."	6.71134	12.43179	9.02203	84	"Distal Intergenic"	7	27461766	27462969	1204	1	"ENST00000423961"	4787	"PSMC1P2"	"7"	27466598	27466668	71	"*"	"KOS_4h_peak_1306"	148	"."	11.55734	20.30389	14.88417	39	"Distal Intergenic"	7	27461766	27462969	1204	1	"ENST00000423961"	4832	"PSMC1P2"	"7"	27466602	27466656	55	"*"	"KOS_6h_peak_38"	127	"."	11.17444	19.57382	12.78849	34	"Distal Intergenic"	7	27461766	27462969	1204	1	"ENST00000423961"	4836	"PSMC1P2"
"106"	"ENSG00000221768"	"8"	141808825	141808943	119	"*"	"KOS_2h_peak_15505"	30	"."	4.56047	6.04355	3.08646	70	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	-22512	"MIR1302-7"	"8"	141713652	141713913	262	"*"	"KOS_4h_peak_1402"	185	"."	8.30411	24.14568	18.50464	86	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72400	"MIR1302-7"	"8"	141713715	141713762	48	"*"	"KOS_6h_peak_41"	26	"."	4.68718	8.18041	2.66698	13	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72551	"MIR1302-7"
"107"	"ENSG00000221768"	"8"	141839593	141839779	187	"*"	"KOS_2h_peak_15506"	70	"."	6.58734	10.33765	7.0573	115	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	-53280	"MIR1302-7"	"8"	141713652	141713913	262	"*"	"KOS_4h_peak_1402"	185	"."	8.30411	24.14568	18.50464	86	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72400	"MIR1302-7"	"8"	141713715	141713762	48	"*"	"KOS_6h_peak_41"	26	"."	4.68718	8.18041	2.66698	13	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72551	"MIR1302-7"
"108"	"ENSG00000221768"	"8"	141713618	141714197	580	"*"	"KOS_2h_peak_15503"	876	"."	18.04789	93.3697	87.60604	143	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72116	"MIR1302-7"	"8"	141714036	141714124	89	"*"	"KOS_4h_peak_1403"	101	"."	8.89986	15.21614	10.10512	44	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72189	"MIR1302-7"	"8"	141713715	141713762	48	"*"	"KOS_6h_peak_41"	26	"."	4.68718	8.18041	2.66698	13	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72551	"MIR1302-7"
"109"	"ENSG00000221768"	"8"	141808825	141808943	119	"*"	"KOS_2h_peak_15505"	30	"."	4.56047	6.04355	3.08646	70	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	-22512	"MIR1302-7"	"8"	141714036	141714124	89	"*"	"KOS_4h_peak_1403"	101	"."	8.89986	15.21614	10.10512	44	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72189	"MIR1302-7"	"8"	141713715	141713762	48	"*"	"KOS_6h_peak_41"	26	"."	4.68718	8.18041	2.66698	13	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72551	"MIR1302-7"
"110"	"ENSG00000221768"	"8"	141756081	141756270	190	"*"	"KOS_2h_peak_15504"	21	"."	3.72852	4.96097	2.11738	33	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	30043	"MIR1302-7"	"8"	141714036	141714124	89	"*"	"KOS_4h_peak_1403"	101	"."	8.89986	15.21614	10.10512	44	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72189	"MIR1302-7"	"8"	141713715	141713762	48	"*"	"KOS_6h_peak_41"	26	"."	4.68718	8.18041	2.66698	13	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72551	"MIR1302-7"
"111"	"ENSG00000221768"	"8"	141756081	141756270	190	"*"	"KOS_2h_peak_15504"	21	"."	3.72852	4.96097	2.11738	33	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	30043	"MIR1302-7"	"8"	141713652	141713913	262	"*"	"KOS_4h_peak_1402"	185	"."	8.30411	24.14568	18.50464	86	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72400	"MIR1302-7"	"8"	141713715	141713762	48	"*"	"KOS_6h_peak_41"	26	"."	4.68718	8.18041	2.66698	13	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72551	"MIR1302-7"
"112"	"ENSG00000221768"	"8"	141839593	141839779	187	"*"	"KOS_2h_peak_15506"	70	"."	6.58734	10.33765	7.0573	115	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	-53280	"MIR1302-7"	"8"	141714036	141714124	89	"*"	"KOS_4h_peak_1403"	101	"."	8.89986	15.21614	10.10512	44	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72189	"MIR1302-7"	"8"	141713715	141713762	48	"*"	"KOS_6h_peak_41"	26	"."	4.68718	8.18041	2.66698	13	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72551	"MIR1302-7"
"113"	"ENSG00000221768"	"8"	141713618	141714197	580	"*"	"KOS_2h_peak_15503"	876	"."	18.04789	93.3697	87.60604	143	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72116	"MIR1302-7"	"8"	141713652	141713913	262	"*"	"KOS_4h_peak_1402"	185	"."	8.30411	24.14568	18.50464	86	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72400	"MIR1302-7"	"8"	141713715	141713762	48	"*"	"KOS_6h_peak_41"	26	"."	4.68718	8.18041	2.66698	13	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72551	"MIR1302-7"
"114"	"ENSG00000228028"	"3"	196249658	196251414	1757	"*"	"KOS_2h_peak_11737"	472	"."	12.03193	51.63489	47.29979	298	"Promoter (<=1kb)"	3	196250542	196251413	872	1	"ENST00000608995"	0	""	"3"	196250542	196250607	66	"*"	"KOS_4h_peak_1086"	46	"."	5.33134	9.31535	4.67549	33	"Promoter (<=1kb)"	3	196250542	196251413	872	1	"ENST00000608995"	0	""	"3"	196251103	196251160	58	"*"	"KOS_6h_peak_30"	63	"."	7.86626	12.4664	6.31246	15	"Promoter (<=1kb)"	3	196250549	196251654	1106	1	"ENST00000425275"	554	""
